zip,city,state,country,latitude,longitude
0800,Darwin,AU,AU,-12.46145,130.84275
0801,Darwin,AU,AU,-12.46110,130.84180
0803,Darwin,AU,AU,-12.43480,130.74430
0804,Darwin,AU,AU,-12.43050,130.84140
0810,Darwin,AU,AU,-12.37458,130.87517
0811,Darwin,AU,AU,-12.37400,130.88220
0812,Darwin,AU,AU,-12.38196,130.90060
0813,Darwin,AU,AU,-12.40220,130.91600
0814,Darwin,AU,AU,-12.38300,130.85170
0815,Darwin,AU,AU,-12.37790,130.88300
0820,Darwin,AU,AU,-12.43091,130.85584
0821,Darwin,AU,AU,-12.42920,130.88590
0822,Palmerston,AU,AU,-12.72820,131.66498
0828,Darwin,AU,AU,-12.43085,130.93590
0829,Darwin,AU,AU,-12.45305,130.98270
0830,Darwin,AU,AU,-12.49051,130.97883
0831,Darwin,AU,AU,-12.48600,130.98330
0832,Palmerston,AU,AU,-12.50116,130.99610
0834,Litchfield,AU,AU,-12.51900,131.02840
0835,Litchfield,AU,AU,-12.51263,131.03813
0836,Litchfield,AU,AU,-12.54480,131.12023
0837,Litchfield,AU,AU,-12.72210,131.13495
0838,Litchfield,AU,AU,-12.70040,131.01450
0839,Litchfield,AU,AU,-12.52310,131.04150
0840,Unincorporated NT,AU,AU,-12.78467,130.47360
0841,Litchfield,AU,AU,-12.81930,130.96970
0845,Coomalie,AU,AU,-13.05050,131.03070
0846,Coomalie,AU,AU,-13.23790,131.10560
0847,Victoria Daly,AU,AU,-13.82080,131.83290
0850,Roper Gulf,AU,AU,-14.45718,132.27405
0851,Katherine,AU,AU,-14.46520,132.26350
0852,Binjari,AU,AU,-15.67618,132.68638
0853,Katherine,AU,AU,-14.53120,132.37930
0854,Roper Gulf,AU,AU,-15.44780,132.61090
0860,Barkly,AU,AU,-18.22160,134.25420
0861,Barkly,AU,AU,-18.22160,134.25420
0862,Roper Gulf,AU,AU,-18.22158,134.25418
0870,Alice Springs,AU,AU,-22.26760,133.17580
0871,Alice Springs,AU,AU,-22.26760,133.17580
0872,Laverton,AU,AU,-22.20191,133.14299
0873,MacDonnell,AU,AU,-22.26760,133.17580
0874,Alice Springs,AU,AU,-23.64690,133.86480
0875,Alice Springs,AU,AU,-22.26760,133.17580
0880,East Arnhem,AU,AU,-12.26754,136.59252
0881,East Arnhem,AU,AU,-12.18160,136.77840
0885,East Arnhem,AU,AU,-13.85410,136.42130
0886,West Arnhem,AU,AU,-12.67050,132.83600
0906,Darwin,AU,AU,-12.42920,130.88590
0907,Darwin,AU,AU,-12.42920,130.88590
0909,Darwin,AU,AU,-12.42920,130.88590
1001,Sydney,AU,AU,-33.86780,151.20730
1002,Sydney,AU,AU,-33.86780,151.20730
1003,Sydney,AU,AU,-33.86780,151.20730
1004,Sydney,AU,AU,-33.86780,151.20730
1005,Sydney,AU,AU,-33.86780,151.20730
1006,Sydney,AU,AU,-33.86780,151.20730
1007,Sydney,AU,AU,-33.86780,151.20730
1008,Sydney,AU,AU,-33.86780,151.20730
1009,Sydney,AU,AU,-33.86780,151.20730
1010,Sydney,AU,AU,-33.86780,151.20730
1020,Sydney,AU,AU,-33.86780,151.20730
1021,Sydney,AU,AU,-33.86780,151.20730
1022,Sydney,AU,AU,-33.86780,151.20730
1023,Sydney,AU,AU,-33.86780,151.20730
1025,Sydney,AU,AU,-33.86780,151.20730
1026,Sydney,AU,AU,-33.86780,151.20730
1027,Sydney,AU,AU,-33.86780,151.20730
1028,Sydney,AU,AU,-33.86780,151.20730
1029,Sydney,AU,AU,-33.86780,151.20730
1030,Sydney,AU,AU,-33.86780,151.20730
1031,Sydney,AU,AU,-33.86780,151.20730
1032,Sydney,AU,AU,-33.86780,151.20730
1033,Sydney,AU,AU,-33.86780,151.20730
1034,Sydney,AU,AU,-33.86780,151.20730
1035,Sydney,AU,AU,-33.86780,151.20730
1036,Sydney,AU,AU,-33.86780,151.20730
1037,Sydney,AU,AU,-33.86780,151.20730
1038,Sydney,AU,AU,-33.86780,151.20730
1039,Sydney,AU,AU,-33.86780,151.20730
1040,Sydney,AU,AU,-33.86780,151.20730
1041,Sydney,AU,AU,-33.86780,151.20730
1042,Sydney,AU,AU,-33.86780,151.20730
1043,Sydney,AU,AU,-33.86780,151.20730
1044,Sydney,AU,AU,-33.86780,151.20730
1045,Sydney,AU,AU,-33.86780,151.20730
1046,Sydney,AU,AU,-33.86780,151.20730
1100,Sydney,AU,AU,-33.86780,151.20730
1101,Sydney,AU,AU,-33.86780,151.20730
1105,Sydney,AU,AU,-33.86780,151.20730
1106,Sydney,AU,AU,-33.86780,151.20730
1107,Sydney,AU,AU,-33.86780,151.20730
1108,Sydney,AU,AU,-33.86780,151.20730
1109,Sydney,AU,AU,-33.86780,151.20730
1110,Sydney,AU,AU,-33.86780,151.20730
1112,Sydney,AU,AU,-33.86780,151.20730
1113,Sydney,AU,AU,-33.86780,151.20730
1114,Sydney,AU,AU,-33.86780,151.20730
1115,Sydney,AU,AU,-33.86780,151.20730
1116,Sydney,AU,AU,-33.86780,151.20730
1117,Sydney,AU,AU,-33.86780,151.20730
1118,Sydney,AU,AU,-33.86780,151.20730
1119,Sydney,AU,AU,-33.86780,151.20730
1120,Sydney,AU,AU,-33.86780,151.20730
1121,Sydney,AU,AU,-33.86780,151.20730
1122,Sydney,AU,AU,-33.86780,151.20730
1123,Sydney,AU,AU,-33.86780,151.20730
1124,Sydney,AU,AU,-33.86780,151.20730
1125,Sydney,AU,AU,-33.86780,151.20730
1126,Sydney,AU,AU,-33.86780,151.20730
1127,Sydney,AU,AU,-33.86780,151.20730
1128,Sydney,AU,AU,-33.86780,151.20730
1129,Sydney,AU,AU,-33.86780,151.20730
1130,Sydney,AU,AU,-33.86780,151.20730
1131,Sydney,AU,AU,-33.86780,151.20730
1132,Sydney,AU,AU,-33.86780,151.20730
1133,Sydney,AU,AU,-33.86780,151.20730
1134,Sydney,AU,AU,-33.86780,151.20730
1135,Sydney,AU,AU,-33.86780,151.20730
1136,Sydney,AU,AU,-33.86780,151.20730
1137,Sydney,AU,AU,-33.86780,151.20730
1138,Sydney,AU,AU,-33.86780,151.20730
1139,Sydney,AU,AU,-33.86780,151.20730
1140,Sydney,AU,AU,-33.86780,151.20730
1141,Sydney,AU,AU,-33.86780,151.20730
1142,Sydney,AU,AU,-33.86780,151.20730
1143,Sydney,AU,AU,-33.86780,151.20730
1144,Sydney,AU,AU,-33.86780,151.20730
1145,Sydney,AU,AU,-33.86780,151.20730
1146,Sydney,AU,AU,-33.86780,151.20730
1147,Sydney,AU,AU,-33.86780,151.20730
1148,Sydney,AU,AU,-33.86780,151.20730
1149,Sydney,AU,AU,-33.86780,151.20730
1150,Sydney,AU,AU,-33.86780,151.20730
1151,Sydney,AU,AU,-33.86780,151.20730
1152,Sydney,AU,AU,-33.86780,151.20730
1153,Sydney,AU,AU,-33.86780,151.20730
1154,Sydney,AU,AU,-33.86780,151.20730
1155,Sydney,AU,AU,-33.86780,151.20730
1156,Sydney,AU,AU,-33.86780,151.20730
1157,Sydney,AU,AU,-33.86780,151.20730
1158,Sydney,AU,AU,-33.86780,151.20730
1159,Sydney,AU,AU,-33.86780,151.20730
1160,Sydney,AU,AU,-33.86780,151.20730
1161,Sydney,AU,AU,-33.86780,151.20730
1162,Sydney,AU,AU,-33.86780,151.20730
1163,Sydney,AU,AU,-33.86780,151.20730
1164,Sydney,AU,AU,-33.86780,151.20730
1165,Sydney,AU,AU,-33.86780,151.20730
1166,Sydney,AU,AU,-33.86780,151.20730
1167,Sydney,AU,AU,-33.86780,151.20730
1168,Sydney,AU,AU,-33.86780,151.20730
1169,Sydney,AU,AU,-33.86780,151.20730
1170,Sydney,AU,AU,-33.86780,151.20730
1171,Sydney,AU,AU,-33.86780,151.20730
1172,Sydney,AU,AU,-33.86780,151.20730
1173,Sydney,AU,AU,-33.86780,151.20730
1174,Sydney,AU,AU,-33.86780,151.20730
1175,Sydney,AU,AU,-33.86780,151.20730
1176,Sydney,AU,AU,-33.86780,151.20730
1177,Sydney,AU,AU,-33.86780,151.20730
1178,Sydney,AU,AU,-33.86780,151.20730
1179,Sydney,AU,AU,-33.86780,151.20730
1180,Sydney,AU,AU,-33.86780,151.20730
1181,Sydney,AU,AU,-33.86780,151.20730
1182,Sydney,AU,AU,-33.86780,151.20730
1183,Sydney,AU,AU,-33.86780,151.20730
1184,Sydney,AU,AU,-33.86780,151.20730
1185,Sydney,AU,AU,-33.86780,151.20730
1186,Sydney,AU,AU,-33.86780,151.20730
1187,Sydney,AU,AU,-33.86780,151.20730
1188,Sydney,AU,AU,-33.86780,151.20730
1189,Sydney,AU,AU,-33.86780,151.20730
1190,Sydney,AU,AU,-33.86780,151.20730
1191,Sydney,AU,AU,-33.86780,151.20730
1192,Sydney,AU,AU,-33.86780,151.20730
1193,Sydney,AU,AU,-33.86780,151.20730
1194,Sydney,AU,AU,-33.86780,151.20730
1195,Sydney,AU,AU,-33.86780,151.20730
1196,Sydney,AU,AU,-33.86780,151.20730
1197,Sydney,AU,AU,-33.86780,151.20730
1198,Sydney,AU,AU,-33.86780,151.20730
1199,Sydney,AU,AU,-33.86780,151.20730
1201,Sydney,AU,AU,-33.86780,151.20730
1202,Sydney,AU,AU,-33.86780,151.20730
1203,Sydney,AU,AU,-33.86780,151.20730
1205,Sydney,AU,AU,-33.86780,151.20730
1207,Sydney,AU,AU,-33.86780,151.20730
1208,Sydney,AU,AU,-33.87870,151.20530
1209,Inner West,AU,AU,-34.59940,150.40170
1210,Inner West,AU,AU,-34.59940,150.40170
1211,Inner West,AU,AU,-34.59940,150.40170
1212,Inner West,AU,AU,-34.59940,150.40170
1213,Inner West,AU,AU,-34.59940,150.40170
1214,Inner West,AU,AU,-34.59940,150.40170
1215,Inner West,AU,AU,-34.59940,150.40170
1216,Parramatta,AU,AU,-34.59940,150.40170
1217,Parramatta,AU,AU,-34.59940,150.40170
1218,Parramatta,AU,AU,-34.59940,150.40170
1219,Parramatta,AU,AU,-34.59940,150.40170
1220,Parramatta,AU,AU,-34.05990,150.99800
1221,Sydney,AU,AU,-34.05990,150.99800
1222,Sydney,AU,AU,-34.05990,150.99800
1223,Sydney,AU,AU,-34.05990,150.99800
1224,Sydney,AU,AU,-34.05990,150.99800
1225,Sydney,AU,AU,-34.05990,150.99800
1226,Sydney,AU,AU,-34.05990,150.99800
1227,Sydney,AU,AU,-34.05990,150.99800
1228,Sydney,AU,AU,-34.05990,150.99800
1229,Sydney,AU,AU,-34.05990,150.99800
1230,Sydney,AU,AU,-33.87870,151.20530
1231,Sydney,AU,AU,-33.87870,151.20530
1232,Sydney,AU,AU,-33.87870,151.20530
1233,Sydney,AU,AU,-33.87870,151.20530
1234,Sydney,AU,AU,-33.87870,151.20530
1235,Sydney,AU,AU,-33.87870,151.20530
1236,Sydney,AU,AU,-33.87870,151.20530
1237,Sydney,AU,AU,-33.87870,151.20530
1238,Sydney,AU,AU,-33.87870,151.20530
1239,Sydney,AU,AU,-33.87870,151.20530
1240,Sydney,AU,AU,-33.87870,151.20530
1291,Sydney,AU,AU,-33.86780,151.20730
1292,Sydney,AU,AU,-33.86780,151.20730
1293,Sydney,AU,AU,-33.86780,151.20730
1294,Sydney,AU,AU,-33.86780,151.20730
1295,Sydney,AU,AU,-33.86780,151.20730
1296,Sydney,AU,AU,-33.86780,151.20730
1297,Sydney,AU,AU,-33.86780,151.20730
1298,Sydney,AU,AU,-33.86780,151.20730
1299,Sydney,AU,AU,-33.86780,151.20730
1300,Sydney,AU,AU,-33.87940,151.21930
1314,Sydney,AU,AU,-33.88000,151.23250
1335,Sydney,AU,AU,-33.86700,151.22590
1340,Sydney,AU,AU,-33.87500,151.22230
1350,Sydney,AU,AU,-33.88780,151.23680
1355,Sydney,AU,AU,-33.89280,151.24720
1360,Sydney,AU,AU,-33.87780,151.24350
1401,Sydney,AU,AU,-33.89230,151.04730
1405,Sydney,AU,AU,-33.89230,151.04730
1419,Sydney,AU,AU,-33.93390,151.15310
1420,Sydney,AU,AU,-33.93390,151.15310
1422,Sydney,AU,AU,-33.93390,151.15310
1423,Sydney,AU,AU,-33.93390,151.15310
1424,Sydney,AU,AU,-33.93390,151.15310
1425,Sydney,AU,AU,-33.93390,151.15310
1426,Sydney,AU,AU,-33.93390,151.15310
1427,Sydney,AU,AU,-33.93390,151.15310
1428,Sydney,AU,AU,-33.93390,151.15310
1429,Sydney,AU,AU,-33.93390,151.15310
1430,Sydney,AU,AU,-33.89560,151.19240
1435,Sydney,AU,AU,-33.89990,151.19950
1440,Sydney,AU,AU,-33.89940,151.20530
1441,Sydney,AU,AU,-33.89940,151.20530
1445,Sydney,AU,AU,-33.91670,151.20000
1450,Sydney,AU,AU,-33.88970,151.17640
1455,Sydney,AU,AU,-33.94600,151.19590
1460,Sydney,AU,AU,-33.92600,151.19350
1465,Sydney,AU,AU,-33.92020,151.22240
1466,Sydney,AU,AU,-33.92310,151.20790
1470,Sydney,AU,AU,-33.85240,151.15490
1475,Sydney,AU,AU,-33.90740,151.15550
1476,Sydney,AU,AU,-33.90740,151.15550
1480,Sydney,AU,AU,-33.93930,151.09930
1481,Sydney,AU,AU,-33.95370,151.11750
1484,Sydney,AU,AU,-33.95370,151.11750
1485,Sydney,AU,AU,-33.96810,151.13560
1490,Sutherland,AU,AU,-34.03860,151.10010
1493,Georges River,AU,AU,-33.97990,151.09030
1495,Sutherland,AU,AU,-34.03530,151.12470
1499,Georges River,AU,AU,-34.03100,151.05530
1515,Sydney,AU,AU,-33.79400,151.16490
1560,Sydney,AU,AU,-33.81310,151.21730
1565,Sydney,AU,AU,-33.84600,151.21190
1570,Sydney,AU,AU,-33.81670,151.18330
1585,Sydney,AU,AU,-33.82490,151.20400
1590,Sydney,AU,AU,-33.82340,151.19840
1595,Sydney,AU,AU,-33.81570,151.16680
1597,Sydney,AU,AU,-33.81570,151.16680
1602,Sydney,AU,AU,-33.76060,151.18780
1630,Hornsby,AU,AU,-33.70240,151.09930
1635,Ku-ring-gai,AU,AU,-33.72530,151.16130
1639,Sydney,AU,AU,-33.74820,151.22320
1640,Sydney,AU,AU,-33.74820,151.22320
1655,Sydney,AU,AU,-33.79800,151.28830
1658,Northern Beaches,AU,AU,-33.67760,151.30310
1660,Northern Beaches,AU,AU,-33.67760,151.30310
1670,Sydney,AU,AU,-33.79680,151.12440
1675,Sydney,AU,AU,-33.83330,151.13330
1680,Sydney,AU,AU,-33.81880,151.10620
1685,Sydney,AU,AU,-33.80540,151.07390
1700,Sydney,AU,AU,-33.81480,151.05470
1710,Sydney,AU,AU,-33.77270,151.08180
1715,Parramatta,AU,AU,-33.73780,151.07220
1730,Parramatta,AU,AU,-33.78330,150.93330
1740,Parramatta,AU,AU,-33.81780,151.00350
1741,Parramatta,AU,AU,-33.81780,151.00350
1750,Cumberland,AU,AU,-33.79350,151.00120
1755,Parramatta,AU,AU,-33.75880,150.99290
1765,Parramatta,AU,AU,-33.73330,151.00000
1771,Parramatta,AU,AU,-33.73780,151.07220
1781,Blacktown,AU,AU,-33.77680,151.02150
1790,North Sydney,AU,AU,-33.77680,151.02150
1800,Sydney,AU,AU,-33.88830,151.12270
1805,Sydney,AU,AU,-33.88330,151.10000
1811,Sydney,AU,AU,-33.83340,151.04730
1819,Sydney,AU,AU,-33.88100,151.07990
1825,Sydney,AU,AU,-33.86440,151.03970
1830,Cumberland,AU,AU,-33.84060,151.00750
1831,Cumberland,AU,AU,-33.84060,151.00750
1835,Canterbury-Bankstown,AU,AU,-33.85000,151.03330
1851,Fairfield,AU,AU,-33.84280,150.90060
1860,Fairfield,AU,AU,-33.86670,150.95000
1871,Liverpool,AU,AU,-33.91940,150.92590
1874,Liverpool,AU,AU,-33.94370,150.95660
1875,Liverpool,AU,AU,-33.94370,150.95660
1885,Canterbury-Bankstown,AU,AU,-33.91670,151.03330
1888,Canterbury-Bankstown,AU,AU,-33.91670,151.03330
1890,Liverpool,AU,AU,-34.00000,150.86670
1891,Canterbury-Bankstown,AU,AU,-33.93930,150.98150
2000,Sydney,AU,AU,-33.86431,151.20491
2001,Sydney,AU,AU,-33.86780,151.20730
2002,Sydney,AU,AU,-33.87020,151.20220
2004,Sydney,AU,AU,-33.87020,151.20220
2006,Sydney,AU,AU,-33.87020,151.20220
2007,Sydney,AU,AU,-33.87720,151.19720
2008,Sydney,AU,AU,-33.88887,151.19650
2009,Sydney,AU,AU,-33.86980,151.19400
2010,Sydney,AU,AU,-33.88157,151.21603
2011,Sydney,AU,AU,-33.87180,151.22460
2012,Sydney,AU,AU,-33.89880,151.21080
2013,Sydney,AU,AU,-33.89880,151.21080
2015,Sydney,AU,AU,-33.90233,151.19743
2016,Sydney,AU,AU,-33.89280,151.20410
2017,Sydney,AU,AU,-33.90343,151.20697
2018,Sydney,AU,AU,-33.92435,151.20605
2019,Sydney,AU,AU,-33.95130,151.20275
2020,Sydney,AU,AU,-33.92600,151.19350
2021,Sydney,AU,AU,-33.89257,151.22907
2022,Sydney,AU,AU,-33.89613,151.24720
2023,Sydney,AU,AU,-33.87900,151.25100
2024,Sydney,AU,AU,-33.90200,151.26060
2025,Sydney,AU,AU,-33.88780,151.23680
2026,Sydney,AU,AU,-33.89284,151.27358
2027,Sydney,AU,AU,-33.87228,151.24190
2028,Sydney,AU,AU,-33.87780,151.24350
2029,Sydney,AU,AU,-33.86880,151.27060
2030,Sydney,AU,AU,-33.85672,151.27988
2031,Sydney,AU,AU,-33.91328,151.25388
2032,Sydney,AU,AU,-33.92640,151.22665
2033,Sydney,AU,AU,-33.92020,151.22240
2034,Sydney,AU,AU,-33.92050,151.25520
2035,Sydney,AU,AU,-33.94713,151.22583
2036,Sydney,AU,AU,-33.96794,151.23413
2037,Sydney,AU,AU,-33.88010,151.18215
2038,Sydney,AU,AU,-33.88330,151.16670
2039,Sydney,AU,AU,-33.86140,151.17050
2040,Sydney,AU,AU,-33.87920,151.16075
2041,Sydney,AU,AU,-33.85450,151.18617
2042,Sydney,AU,AU,-33.89940,151.17530
2043,Sydney,AU,AU,-33.90250,151.18580
2044,Sydney,AU,AU,-33.91890,151.17050
2045,Sydney,AU,AU,-33.88300,151.14390
2046,Sydney,AU,AU,-33.85926,151.13167
2047,Sydney,AU,AU,-33.85240,151.15490
2048,Sydney,AU,AU,-33.89410,151.16420
2049,Sydney,AU,AU,-33.89590,151.15187
2050,Sydney,AU,AU,-33.88970,151.17640
2052,Sydney,AU,AU,-33.84190,151.19350
2055,Sydney,AU,AU,-33.83900,151.20720
2057,Sydney,AU,AU,-33.80000,151.18330
2058,Sydney,AU,AU,-33.84190,151.19350
2059,Sydney,AU,AU,-33.83900,151.20720
2060,Sydney,AU,AU,-33.84157,151.20459
2061,Sydney,AU,AU,-33.84735,151.21405
2062,Sydney,AU,AU,-33.82130,151.21610
2063,Sydney,AU,AU,-33.81310,151.21730
2064,Sydney,AU,AU,-33.81670,151.18330
2065,Sydney,AU,AU,-33.82571,151.19309
2066,Sydney,AU,AU,-33.82146,151.16327
2067,Sydney,AU,AU,-33.79700,151.17410
2068,Sydney,AU,AU,-33.79832,151.20815
2069,Sydney,AU,AU,-33.78277,151.19643
2070,Sydney,AU,AU,-33.77497,151.17677
2071,Sydney,AU,AU,-33.76070,151.17180
2072,Sydney,AU,AU,-33.75530,151.15120
2073,Sydney,AU,AU,-33.75530,151.13760
2074,Ku-ring-gai,AU,AU,-33.73118,151.12700
2075,Northern Beaches,AU,AU,-33.70380,151.16460
2076,Hornsby,AU,AU,-33.71573,151.11140
2077,Hornsby,AU,AU,-33.69293,151.10330
2079,Northern Beaches,AU,AU,-33.68330,151.11670
2080,Hornsby,AU,AU,-33.64200,151.12870
2081,Hornsby,AU,AU,-33.60820,151.15975
2082,Hornsby,AU,AU,-33.58657,151.13320
2083,Central Coast (NSW),AU,AU,-33.52434,151.20317
2084,Northern Beaches,AU,AU,-33.65825,151.21068
2085,Sydney,AU,AU,-33.74127,151.20557
2086,Sydney,AU,AU,-33.74820,151.22320
2087,Sydney,AU,AU,-33.77060,151.21430
2088,Sydney,AU,AU,-33.83900,151.23960
2089,Sydney,AU,AU,-33.84010,151.22003
2090,Sydney,AU,AU,-33.83343,151.22667
2091,Sydney,AU,AU,-33.77600,151.27150
2092,Sydney,AU,AU,-33.80140,151.23980
2093,Sydney,AU,AU,-33.79558,151.25666
2094,Sydney,AU,AU,-33.79570,151.27350
2095,Sydney,AU,AU,-33.79800,151.28830
2096,Sydney,AU,AU,-33.77680,151.28653
2097,Northern Beaches,AU,AU,-33.73100,151.29342
2099,Sydney,AU,AU,-33.75047,151.28269
2100,Sydney,AU,AU,-33.76029,151.25771
2101,Northern Beaches,AU,AU,-33.70208,151.28418
2102,Northern Beaches,AU,AU,-33.68860,151.29530
2103,Northern Beaches,AU,AU,-33.67760,151.30310
2104,Northern Beaches,AU,AU,-33.65980,151.29880
2105,Northern Beaches,AU,AU,-33.64083,151.28273
2106,Northern Beaches,AU,AU,-33.65640,151.31400
2107,Northern Beaches,AU,AU,-33.63422,151.32337
2108,Northern Beaches,AU,AU,-33.60385,151.30103
2109,Ryde,AU,AU,-33.66940,151.29180
2110,Sydney,AU,AU,-33.83727,151.15763
2111,Sydney,AU,AU,-33.83739,151.13277
2112,Sydney,AU,AU,-33.81363,151.10330
2113,Sydney,AU,AU,-33.79558,151.12602
2114,Sydney,AU,AU,-33.80716,151.08026
2115,Sydney,AU,AU,-33.81480,151.05470
2116,Parramatta,AU,AU,-33.81450,151.03750
2117,Parramatta,AU,AU,-33.79510,151.03973
2118,The Hills,AU,AU,-33.77748,151.03303
2119,Parramatta,AU,AU,-33.75410,151.06855
2120,Hornsby,AU,AU,-33.72730,151.07420
2121,Sydney,AU,AU,-33.76605,151.08715
2122,Sydney,AU,AU,-33.78480,151.09315
2123,Parramatta,AU,AU,-33.81780,151.00350
2124,Parramatta,AU,AU,-33.81780,151.00350
2125,Hornsby,AU,AU,-33.74570,151.04760
2126,Hornsby,AU,AU,-33.72200,151.04610
2127,Sydney,AU,AU,-33.84455,151.06668
2128,Sydney,AU,AU,-33.83340,151.04730
2129,Strathfield,AU,AU,-33.78740,151.06240
2130,Sydney,AU,AU,-33.89150,151.13820
2131,Sydney,AU,AU,-33.88830,151.12270
2132,Sydney,AU,AU,-33.88330,151.11670
2133,Sydney,AU,AU,-33.86580,151.10160
2134,Sydney,AU,AU,-33.88330,151.10000
2135,Sydney,AU,AU,-33.88100,151.07990
2136,Sydney,AU,AU,-33.89113,151.09350
2137,Sydney,AU,AU,-33.84728,151.10586
2138,Sydney,AU,AU,-33.83855,151.08607
2139,Sydney,AU,AU,-33.86580,151.10160
2140,Sydney,AU,AU,-33.86470,151.07513
2141,Sydney,AU,AU,-33.87020,151.04310
2142,Parramatta,AU,AU,-33.83086,151.01331
2143,Cumberland,AU,AU,-33.88965,151.02370
2144,Cumberland,AU,AU,-33.85000,151.03330
2145,Parramatta,AU,AU,-33.81010,150.96199
2146,Cumberland,AU,AU,-33.78547,150.95950
2147,Parramatta,AU,AU,-33.76478,150.93330
2148,Cumberland,AU,AU,-33.77440,150.89869
2150,Parramatta,AU,AU,-33.82033,151.00563
2151,The Hills,AU,AU,-33.78285,151.00920
2152,Parramatta,AU,AU,-33.78380,150.99860
2153,Parramatta,AU,AU,-34.15622,150.53640
2154,Hornsby,AU,AU,-33.73330,151.00000
2155,Blacktown,AU,AU,-33.69848,150.93134
2156,Hornsby,AU,AU,-33.67097,150.98420
2157,Hornsby,AU,AU,-33.48285,150.32668
2158,The Hills,AU,AU,-33.66170,151.01692
2159,Hornsby,AU,AU,-33.62130,151.05545
2160,Parramatta,AU,AU,-33.83300,150.97620
2161,Fairfield,AU,AU,-33.85850,150.97797
2162,Cumberland,AU,AU,-33.88335,151.00500
2163,Canterbury-Bankstown,AU,AU,-33.88803,150.97247
2164,Cumberland,AU,AU,-33.85022,150.92786
2165,Cumberland,AU,AU,-33.86680,150.94428
2166,Fairfield,AU,AU,-33.89206,150.93386
2167,Campbelltown (NSW),AU,AU,-33.96670,150.90000
2168,Liverpool,AU,AU,-33.91502,150.88321
2170,Fairfield,AU,AU,-33.93052,150.92260
2171,Liverpool,AU,AU,-33.92083,150.84684
2172,Sutherland,AU,AU,-34.33047,150.60720
2173,Sutherland,AU,AU,-33.96885,150.95560
2174,Liverpool,AU,AU,-33.95690,150.86130
2175,Fairfield,AU,AU,-33.84320,150.84890
2176,Fairfield,AU,AU,-33.87239,150.89026
2177,Fairfield,AU,AU,-33.89240,150.87950
2178,Fairfield,AU,AU,-33.87177,150.81317
2179,Camden,AU,AU,-33.94860,150.80240
2190,Sydney,AU,AU,-33.90337,151.05040
2191,Sydney,AU,AU,-33.90350,151.08470
2192,Sydney,AU,AU,-33.91900,151.08940
2193,Sydney,AU,AU,-33.90653,151.12230
2194,Sydney,AU,AU,-33.91250,151.10280
2195,Sydney,AU,AU,-33.92197,151.07163
2196,Sydney,AU,AU,-33.93105,151.06215
2197,Canterbury-Bankstown,AU,AU,-33.89860,150.99540
2198,Canterbury-Bankstown,AU,AU,-33.90880,150.98850
2199,Canterbury-Bankstown,AU,AU,-33.90490,151.02000
2200,Canterbury-Bankstown,AU,AU,-33.91960,151.03081
2203,Sydney,AU,AU,-33.90410,151.13940
2204,Sydney,AU,AU,-33.90740,151.15550
2205,Sydney,AU,AU,-33.93263,151.14750
2206,Sydney,AU,AU,-33.92353,151.11460
2207,Sydney,AU,AU,-33.93930,151.12324
2208,Sydney,AU,AU,-33.93930,151.09930
2209,Sydney,AU,AU,-33.94725,151.07450
2210,Canterbury-Bankstown,AU,AU,-33.96756,151.04968
2211,Canterbury-Bankstown,AU,AU,-33.96215,151.03590
2212,Canterbury-Bankstown,AU,AU,-33.95857,151.01753
2213,Canterbury-Bankstown,AU,AU,-33.96510,150.99403
2214,Canterbury-Bankstown,AU,AU,-33.93930,150.98150
2216,Sydney,AU,AU,-33.95350,151.14810
2217,Sydney,AU,AU,-33.97743,151.13760
2218,Sydney,AU,AU,-33.97185,151.11790
2219,Sydney,AU,AU,-33.99260,151.13903
2220,Georges River,AU,AU,-33.97990,151.09030
2221,Georges River,AU,AU,-33.98640,151.10438
2222,Sydney,AU,AU,-33.96670,151.08330
2223,Georges River,AU,AU,-33.97450,151.07215
2224,Sutherland,AU,AU,-34.01123,151.10055
2225,Sutherland,AU,AU,-34.00410,151.07590
2226,Sutherland,AU,AU,-34.00867,151.05903
2227,Sutherland,AU,AU,-34.04425,151.08665
2228,Sutherland,AU,AU,-34.04490,151.10120
2229,Sutherland,AU,AU,-34.05233,151.12231
2230,Sutherland,AU,AU,-34.06145,151.14405
2231,Sydney,AU,AU,-34.01090,151.20510
2232,Sutherland,AU,AU,-34.13481,151.00411
2233,Sutherland,AU,AU,-34.07452,151.01630
2234,Sutherland,AU,AU,-34.01713,151.01587
2250,Hawkesbury,AU,AU,-33.39531,151.28313
2251,Central Coast (NSW),AU,AU,-33.48035,151.39317
2252,Central Coast (NSW),AU,AU,-33.33300,151.38530
2256,Central Coast (NSW),AU,AU,-33.50547,151.29425
2257,Central Coast (NSW),AU,AU,-33.51408,151.34968
2258,Central Coast (NSW),AU,AU,-33.32946,151.36224
2259,Cessnock,AU,AU,-33.14555,151.50113
2260,Central Coast (NSW),AU,AU,-33.43040,151.44058
2261,Central Coast (NSW),AU,AU,-33.34829,151.47319
2262,Central Coast (NSW),AU,AU,-33.21142,151.53922
2263,Central Coast (NSW),AU,AU,-33.25951,151.53164
2264,Lake Macquarie,AU,AU,-33.10279,151.52864
2265,Cessnock,AU,AU,-33.07145,151.43540
2267,Lake Macquarie,AU,AU,-33.07180,151.59840
2278,Lake Macquarie,AU,AU,-32.94520,151.56673
2280,Lake Macquarie,AU,AU,-33.02485,151.65926
