zip,city,state,country,latitude,longitude
38860,Faisalabad,PK,PK,31.41554,73.08969
38900,Ghulam Muhammad Abad,PK,PK,31.81640,72.92230
39000,Muridke,PK,PK,31.80258,74.25772
39050,Narang Mandi,PK,PK,31.90376,74.51587
39060,Adhian,PK,PK,32.53750,73.55130
39100,Nankana Sahib,PK,PK,31.45010,73.70653
39130,Bucheki,PK,PK,31.30860,73.66000
39180,Warburton,PK,PK,31.54510,73.82890
39250,Kot Abdul Malik,PK,PK,31.61820,74.24610
39330,Kot Pindi Das,PK,PK,31.70600,74.18290
39520,Farooqabad,PK,PK,32.79170,72.70050
39530,Bahalike,PK,PK,31.73420,73.69720
39570,Marh Balochan,PK,PK,31.78310,73.43880
39600,Sangla Hill,PK,PK,31.71667,73.38333
39630,Shah Kot,PK,PK,31.57090,73.48530
39650,Panwan,PK,PK,31.58890,73.59690
39660,Kot Nizamdin,PK,PK,31.52120,73.49980
40040,Farooka,PK,PK,31.88640,72.41360
40050,Chak,PK,PK,27.85838,68.83378
40060,Chak,PK,PK,27.85838,68.83378
40100,Sargodha,PK,PK,32.08586,72.67418
40110,Wijh,PK,PK,32.06830,72.42460
40120,Ahmed Pur,PK,PK,27.99890,68.62420
40130,Shaheenabad,PK,PK,31.92000,72.63370
40140,Chak,PK,PK,27.85838,68.83378
40160,Sargodha,PK,PK,32.08586,72.67418
40170,Sargodha,PK,PK,32.08586,72.67418
40180,Sargodha,PK,PK,32.08586,72.67418
40190,Sargodha,PK,PK,32.08586,72.67418
40210,Sahiwal,PK,PK,31.97386,72.33109
40230,Nihang,PK,PK,31.83550,72.28670
40260,Chak,PK,PK,27.85838,68.83378
40270,Chak,PK,PK,27.85838,68.83378
40300,Chak,PK,PK,27.85838,68.83378
40310,Chak,PK,PK,27.85838,68.83378
40330,Chak,PK,PK,27.85838,68.83378
40340,Hyderabad,PK,PK,25.39689,68.37718
40360,Uttian,PK,PK,32.28800,72.70480
40410,Bhalwal,PK,PK,32.26576,72.89809
40418,Alamabad,PK,PK,32.41650,73.06220
40440,Lalliani,PK,PK,32.20390,72.95120
40450,Kot Moman,PK,PK,32.18840,73.02990
40460,Midh Ranjha,PK,PK,32.05670,73.17110
40462,Tangowali,PK,PK,32.14170,72.84670
40470,Bhabra,PK,PK,32.22730,73.21720
40500,Alipur,PK,PK,29.38242,70.91106
40520,Chak,PK,PK,27.85838,68.83378
40530,Chak,PK,PK,27.85838,68.83378
40540,Bhera,PK,PK,32.48206,72.90865
40544,Alipur,PK,PK,29.38242,70.91106
40550,Miani,PK,PK,31.32190,73.00000
40560,Hujjan,PK,PK,32.27340,73.12030
40614,Jahanabad,PK,PK,32.17610,72.48160
40620,Kandan,PK,PK,32.23400,72.36230
41000,Khushab,PK,PK,32.29667,72.35250
41010,Hussain Abad,PK,PK,32.95530,70.64150
41020,Girote,PK,PK,32.08580,72.27410
41022,Khura,PK,PK,32.52680,72.22210
41030,Roda,PK,PK,32.53680,71.57910
41050,Pail,PK,PK,32.63400,72.46130
41060,Padhrar,PK,PK,32.65360,72.49290
41104,Ugali,PK,PK,32.57480,72.03620
41110,Sodhi,PK,PK,32.58280,72.26830
41124,Jabba,PK,PK,33.44470,73.14300
41130,Mardwal,PK,PK,32.60710,72.16340
41140,Angah,PK,PK,32.59740,72.08770
41150,Uchhali,PK,PK,32.53830,72.01630
41162,Kufri,PK,PK,32.54540,72.09250
41170,Jahlar,PK,PK,32.49860,72.09700
41210,Hadali,PK,PK,32.64043,74.56898
41220,Jabbi,PK,PK,32.39170,72.09430
41250,Mitha Tiwana,PK,PK,32.24540,72.10615
41260,Adhi Kot,PK,PK,32.10540,71.80600
41264,Khushab,PK,PK,32.29667,72.35250
41280,Jamali,PK,PK,31.84480,72.05700
41282,Jaura Kalan,PK,PK,31.89220,72.22750
41310,Bandial,PK,PK,32.35520,71.82470
41340,Rajar,PK,PK,32.39120,72.48460
42010,Alluwali,PK,PK,32.36680,71.40940
42020,Harnoli,PK,PK,32.27871,71.55429
42050,Kundian,PK,PK,32.45775,71.47892
42060,Chak,PK,PK,27.85838,68.83378
42100,Wan Bhachran,PK,PK,32.41900,71.69830
42110,Chapri,PK,PK,32.49800,71.91900
42120,Shadia,PK,PK,32.37860,71.75930
42200,Mianwali,PK,PK,32.57756,71.52847
42204,Pakki Shah Mardan,PK,PK,32.92070,71.55320
42206,Mianwali,PK,PK,32.57756,71.52847
42208,Kallor,PK,PK,31.94250,73.02560
42210,Musa Khel,PK,PK,32.64040,71.74090
42220,Kalri,PK,PK,32.67290,71.89010
42230,Chakrala,PK,PK,32.82430,71.88250
42250,Rikhi,PK,PK,32.70230,71.78680
42300,Pai Khel,PK,PK,32.78850,71.58580
42302,Ghundi,PK,PK,32.80680,71.60610
42310,Mochh,PK,PK,32.74740,71.51480
42312,Dillewali,PK,PK,32.70980,71.53250
42320,Daud Khel,PK,PK,32.87533,71.57118
42360,Kalabagh,PK,PK,32.96164,71.54638
42370,Tabisar,PK,PK,33.14800,71.56590
42410,Makerwal,PK,PK,32.85520,71.19430
42420,Trag,PK,PK,32.78560,71.29420
42430,Isa Khel,PK,PK,32.46800,71.83620
43002,Kani,PK,PK,33.04480,71.76270
43010,Makhad Sharif,PK,PK,33.13040,71.73680
43020,Injra,PK,PK,33.12580,71.85170
43052,Nandrakabad,PK,PK,33.23320,71.93210
43070,Jhamat,PK,PK,33.29230,71.91920
43080,Dakhnair,PK,PK,33.31090,71.83220
43100,Jand,PK,PK,33.43304,72.01877
43110,Kot Chhaji,PK,PK,33.53480,72.08080
43112,Jalwal,PK,PK,33.53600,72.02310
43120,Nara,PK,PK,33.63900,72.05340
43122,Pindi Sarhal,PK,PK,33.58140,72.17020
43130,Thatta,PK,PK,24.74745,67.92353
43140,Basal,PK,PK,33.55500,72.25690
43210,Mithal,PK,PK,33.52470,72.24220
43220,Domel,PK,PK,33.53920,72.19450
43222,Maryala,PK,PK,32.33190,72.74850
43230,Pind Sultani,PK,PK,33.51030,72.18200
43232,Rangli,PK,PK,33.49030,72.12110
43240,Ikhlas,PK,PK,33.26490,72.29590
43244,Mianwala,PK,PK,32.49600,71.80220
43250,Dhok Lahm,PK,PK,33.31770,72.18660
43252,Surg,PK,PK,33.70670,72.25970
43260,Pindi Gheb,PK,PK,33.24095,72.26480
43270,Chhab,PK,PK,33.10790,72.45490
43300,Khunda,PK,PK,33.46210,72.39490
43320,Mirjal,PK,PK,33.51370,72.44080
43322,Kahal,PK,PK,33.53630,72.34000
43340,Kot Fateh Khan,PK,PK,33.46240,72.50800
43350,Fateh Jang,PK,PK,33.58020,71.47230
43360,Kamrial,PK,PK,33.28700,72.57660
43364,Kanjur,PK,PK,33.35190,71.92070
43366,Dhurnal,PK,PK,33.35440,72.61120
43370,Ganda Kas,PK,PK,33.22720,72.62020
43380,Khaur,PK,PK,33.24990,72.45730
43390,Kutbal,PK,PK,33.15140,73.19340
43394,Hattar,PK,PK,32.63880,74.36010
43400,Jalalia,PK,PK,33.95840,72.54120
43412,Malak Mala,PK,PK,33.93120,72.53580
43420,Shinka,PK,PK,33.94690,72.53160
43422,Yasin Kalan,PK,PK,33.95140,72.50080
43430,Barazai,PK,PK,33.91890,72.54250
43440,Hazro,PK,PK,33.90990,72.49180
43450,Nartopa,PK,PK,33.91370,72.51840
43460,Musa,PK,PK,33.88210,72.49250
43470,Hameed,PK,PK,32.63750,73.20870
43480,Saman,PK,PK,33.89630,72.44780
43510,Waisa,PK,PK,33.92240,72.40240
43520,Sirka,PK,PK,33.93920,72.39150
43530,Shadi Khan,PK,PK,33.92270,72.37760
43560,Attock Khurd,PK,PK,33.89210,72.23860
43580,Hattian,PK,PK,33.86360,72.45170
43670,Sanjwal,PK,PK,33.76105,72.43315
43680,Mirza,PK,PK,32.75030,74.18970
43710,Burhan,PK,PK,31.85180,72.21800
43730,Hasan Abdal,PK,PK,30.42390,72.69740
44000,Islamabad,PK,PK,33.72148,73.04329
44010,Islamabad,PK,PK,33.72148,73.04329
44020,Islamabad,PK,PK,33.72148,73.04329
44030,Islamabad,PK,PK,33.72148,73.04329
44040,Islamabad,PK,PK,33.72148,73.04329
44050,Islamabad,PK,PK,33.72148,73.04329
44080,Islamabad,PK,PK,33.72148,73.04329
44090,Islamabad,PK,PK,33.72148,73.04329
44100,Islamabad,PK,PK,33.72148,73.04329
44150,Islamabad,PK,PK,33.72148,73.04329
44210,Islamabad,PK,PK,33.72148,73.04329
44220,Islamabad,PK,PK,33.72148,73.04329
44230,Islamabad,PK,PK,33.72148,73.04329
44310,Islamabad,PK,PK,33.72148,73.04329
44320,Islamabad,PK,PK,33.72148,73.04329
44790,Islamabad,PK,PK,33.72148,73.04329
44800,Islamabad,PK,PK,33.72148,73.04329
45200,Golra,PK,PK,33.69540,72.97710
45210,Islamabad,PK,PK,33.72148,73.04329
45300,"Noorpur Shahan, Islamabad",PK,PK,33.74700,73.11280
45320,Islamabad,PK,PK,33.72148,73.04329
45500,Islamabad,PK,PK,33.72148,73.04329
45510,"Rawal Town, Islamabad",PK,PK,33.68490,73.11780
45520,"Malpur, Islamabad",PK,PK,33.72860,73.14600
45550,Tarlai Kalan,PK,PK,33.64250,73.15200
45570,"Kuri, Islamabad",PK,PK,33.68070,73.17980
45610,"Jagiot, Islamabad",PK,PK,33.67360,73.21360
45624,Pind Malkan,PK,PK,33.59350,73.26280
45640,"Kirpa, Islamabad",PK,PK,33.62280,73.23800
45700,Islamabad,PK,PK,33.72148,73.04329
45710,"Lohi Bher, Islamabad",PK,PK,33.58170,73.16360
45730,Islamabad,PK,PK,33.72148,73.04329
45740,Sohan,PK,PK,33.65450,73.10170
45750,Sihala,PK,PK,33.54620,73.20850
46000,Rawalpindi,PK,PK,33.59733,73.04790
46010,Rawalpindi,PK,PK,33.59733,73.04790
46020,Rawalpindi,PK,PK,33.59733,73.04790
46030,Rawalpindi,PK,PK,33.59733,73.04790
46040,Rawalpindi,PK,PK,33.59733,73.04790
46050,Rawalpindi,PK,PK,33.59733,73.04790
46060,Rawalpindi,PK,PK,33.59733,73.04790
46070,Rawalpindi,PK,PK,33.59733,73.04790
46100,Rawalpindi,PK,PK,33.59733,73.04790
46120,Murree,PK,PK,33.90836,73.39030
46210,Rawalpindi,PK,PK,33.59733,73.04790
46220,Rawalpindi,PK,PK,33.59733,73.04790
46222,Rawalpindi,PK,PK,33.59733,73.04790
46300,Rawalpindi,PK,PK,33.59733,73.04790
46310,Rawalpindi,PK,PK,33.59733,73.04790
46320,Rawalpindi,PK,PK,33.59733,73.04790
46330,Rawalpindi,PK,PK,33.59733,73.04790
46350,Rawalpindi,PK,PK,33.59733,73.04790
46500,Rawalpindi,PK,PK,33.59733,73.04790
46510,Rawalpindi,PK,PK,33.59733,73.04790
46520,Rawalpindi,PK,PK,33.59733,73.04790
46600,Rawalpindi,PK,PK,33.59733,73.04790
46602,Rawalpindi,PK,PK,33.59733,73.04790
46606,Rawalpindi,PK,PK,33.59733,73.04790
46610,Rawalpindi,PK,PK,33.59733,73.04790
47000,Wah,PK,PK,33.79830,72.69560
47040,Wah Cantt,PK,PK,33.77094,72.75116
47080,Taxila,PK,PK,33.73730,72.80060
47092,Khurram Gujar,PK,PK,33.73780,72.87970
47100,Tret,PK,PK,33.83570,73.29690
47110,Ghora Gali,PK,PK,33.88060,73.34170
47118,Murree,PK,PK,33.90836,73.39030
47130,Kuldana,PK,PK,33.92110,73.39940
47140,Sunny Bank,PK,PK,33.92000,73.40100
47150,Murree,PK,PK,33.90836,73.39030
47194,Dewal,PK,PK,34.00400,73.47040
47200,Phagwari,PK,PK,33.98150,73.49840
47210,Upper Topa,PK,PK,33.91230,73.42970
47214,Lower Topa,PK,PK,33.89770,73.43050
47230,Ban,PK,PK,33.70970,72.76980
47232,Biah,PK,PK,33.74660,73.41190
47234,Dhirkot,PK,PK,34.03917,73.57694
47240,Dhanda,PK,PK,33.90760,73.51540
47260,Kotli,PK,PK,33.51836,73.90220
47266,Kahuti Bazar,PK,PK,33.76590,73.50350
47270,Lehtrar Bala,PK,PK,33.70600,73.43880
47290,Sihal,PK,PK,33.35690,72.83070
47294,Sangral,PK,PK,33.44560,73.20150
47300,Chakri,PK,PK,33.29240,72.76180
47310,Dahgal,PK,PK,33.49230,73.04800
47324,Khadiot,PK,PK,33.62000,73.40390
47330,Kahuta,PK,PK,33.59183,73.38736
47340,Hanesar,PK,PK,33.58690,73.48390
47350,Panjar,PK,PK,33.64390,73.51710
47360,Narh,PK,PK,33.73080,73.54650
47374,Matore,PK,PK,33.53100,73.47780
47380,Thoha Khalsa,PK,PK,33.50930,73.43660
47384,Nara,PK,PK,33.54330,73.52700
47390,Bagh,PK,PK,33.98111,73.77608
47400,Lehri,PK,PK,33.52950,73.55780
47410,Khalol,PK,PK,33.56590,73.55910
47420,Jewra,PK,PK,33.60900,73.52190
47440,Doberan Kalan,PK,PK,33.44820,73.50570
47450,Dhamali,PK,PK,33.43530,73.44280
47470,Choha Khalsa,PK,PK,33.41200,73.48280
47476,Chakrali Budhal,PK,PK,33.38450,73.41020
47480,Sir Suba Shah,PK,PK,33.39760,73.51220
47500,Takal,PK,PK,33.37160,73.46130
47522,Thal,PK,PK,35.47836,72.24383
47540,Sagri,PK,PK,33.46090,73.26380
47580,Udhowal,PK,PK,32.60090,74.04460
47590,Chauntra,PK,PK,33.35360,72.93050
47592,Tatral,PK,PK,32.91080,72.85940
47600,Chak,PK,PK,27.85838,68.83378
47660,Jabbar Darvesh,PK,PK,33.35720,73.10230
47670,Mandra,PK,PK,33.36620,73.23860
47680,Kaliam Awan,PK,PK,33.40580,73.20720
47690,Pothi,PK,PK,33.35960,73.19410
47700,Sang,PK,PK,33.31510,73.18830
47720,Sukho,PK,PK,33.25010,73.18190
47730,Kanyat Khalil,PK,PK,33.18470,73.22760
47740,Daultala,PK,PK,33.19282,73.14099
47750,Ahdi,PK,PK,33.14140,73.12640
47760,Narali,PK,PK,33.11480,73.16240
47780,Jatli,PK,PK,33.20440,73.10780
47784,Devi,PK,PK,33.20900,73.04960
47810,Raman,PK,PK,33.15140,73.06690
47830,Punjgran Khurd,PK,PK,33.17890,73.03120
47850,Gujar Khan,PK,PK,33.25411,73.30433
47880,Gulyana,PK,PK,33.20250,73.26970
47890,Sasral,PK,PK,33.15500,73.25020
47900,Kuntrilla,PK,PK,32.96000,73.69420
47910,Bewal,PK,PK,33.33780,73.44830
47940,Thathi,PK,PK,32.72720,74.44280
47950,Pindori,PK,PK,32.73030,74.00410
47960,Kazian,PK,PK,32.21370,75.09370
47970,Jand,PK,PK,33.43304,72.01877
47980,Missa Kaswal,PK,PK,33.20570,73.34630
47990,Jarmot Kalan,PK,PK,33.12810,73.32130
48000,Trap,PK,PK,33.05350,71.90580
48020,Jabbi Shah Dilawar,PK,PK,33.09360,71.99070
48030,Multan,PK,PK,30.19679,71.47824
48040,Tamman,PK,PK,33.00400,72.11050
48050,Budhial,PK,PK,32.99390,72.18600
48052,Patwali,PK,PK,33.04840,72.18070
48060,Akwal,PK,PK,32.92950,72.36480
48062,Dhaular,PK,PK,33.04200,72.30430
48070,Tehi,PK,PK,32.96170,72.40890
48072,Jasial,PK,PK,32.99770,72.39130
48074,Tatral,PK,PK,32.91080,72.85940
48080,Kot Sarang,PK,PK,33.03710,72.38500
48090,Talagang,PK,PK,32.92766,72.41594
48100,Talagang,PK,PK,32.92766,72.41594
48110,Naka Kahut,PK,PK,32.94250,72.47810
48130,Balwal,PK,PK,32.82160,72.06460
48150,Saghar,PK,PK,32.94170,72.27030
48160,Wanhar,PK,PK,32.89140,72.17860
48170,Dhulli,PK,PK,32.86270,72.19430
48180,Dhermond,PK,PK,32.94530,72.16780
48190,Leti,PK,PK,32.91130,72.06580
48210,Dhurnal,PK,PK,32.80760,72.10160
48220,Gatal,PK,PK,32.80120,72.06770
48222,Kot Qazi,PK,PK,32.82360,72.00860
48240,Changa,PK,PK,32.72820,71.97520
48250,Lawa,PK,PK,32.69683,71.93266
48260,Jhatla,PK,PK,32.82390,72.38260
48280,Chinji,PK,PK,32.70750,72.36400
48282,Kotera,PK,PK,32.64010,74.51520
48290,Bhilomar,PK,PK,32.72680,72.43680
48310,Dandot,PK,PK,32.65890,72.95970
48312,Dalelpur,PK,PK,32.73040,72.84280
48320,Choa Saidan Shah,PK,PK,32.71962,72.98625
48326,Ara,PK,PK,32.76020,73.21010
48330,Dulmial,PK,PK,32.73900,72.92480
48360,Dalwal,PK,PK,32.70240,72.88650
48380,Khairpur,PK,PK,28.06437,69.70363
48410,Basharat,PK,PK,32.78200,73.09200
48420,Saloi,PK,PK,32.74530,73.09610
48500,Dhidwal,PK,PK,32.86000,72.94270
48514,Bhallah,PK,PK,34.45530,73.35960
48516,Dheedwal,PK,PK,32.86000,72.94270
48520,Bhaun,PK,PK,32.86048,72.75677
48530,Kalar Kahar,PK,PK,32.78000,72.69790
48540,Bharpur,PK,PK,32.85640,72.56880
48550,Jhamrah,PK,PK,32.71350,72.61410
48554,Karuli,PK,PK,32.68460,72.77660
48570,Sar Kalan,PK,PK,32.64430,72.64360
48582,Wasnal,PK,PK,32.71480,72.54650
48590,Nur Pur,PK,PK,32.66360,72.58840
48600,Sadwal,PK,PK,32.88170,72.83020
48610,Murid,PK,PK,32.91330,72.75470
48620,Bhatti Gujar,PK,PK,32.86820,72.64210
48624,Dharabi,PK,PK,32.94520,72.53280
48630,Balkasar,PK,PK,32.93740,72.64440
48650,Thoa Bahadur,PK,PK,32.93650,72.70270
48680,Bhagwal,PK,PK,32.82111,73.95528
48690,Minwal,PK,PK,33.04780,72.85460
48694,Chak,PK,PK,27.85838,68.83378
48700,Dhudial (Chakwal),PK,PK,33.06760,72.97380
48704,Sang Kalan,PK,PK,33.08940,73.01420
48720,Mangwal,PK,PK,33.10860,72.82710
48730,Nila,PK,PK,33.16840,72.61260
48750,Bhin,PK,PK,32.98690,73.01980
48770,Chak,PK,PK,27.85838,68.83378
48780,Thanil Kamal,PK,PK,33.14190,72.72720
48800,Chakwal,PK,PK,32.93286,72.85394
48810,Tatral,PK,PK,32.91080,72.85940
48812,Janga,PK,PK,32.86620,72.85120
48824,Shahpur,PK,PK,32.26820,72.46884
48840,Chakral,PK,PK,32.92450,72.94830
48860,Chak,PK,PK,27.85838,68.83378
48890,Pindi Gujran,PK,PK,32.95970,73.12260
48912,Dhoda,PK,PK,33.04780,73.11100
48914,Ghazial,PK,PK,32.95710,73.16990
48920,Chohan,PK,PK,33.20110,72.98790
48930,Chakora,PK,PK,33.07440,73.18410
48940,Jand,PK,PK,33.43304,72.01877
49020,Lilla,PK,PK,32.56580,72.75100
49024,Saroba,PK,PK,32.56690,72.87070
49030,Tobah,PK,PK,32.57760,72.81830
49040,Pind Dadan Khan,PK,PK,32.58662,73.04456
49060,Khewra,PK,PK,32.64910,73.01059
49070,Sauwal,PK,PK,32.59390,73.03980
49080,Dhariala Jalap,PK,PK,32.65050,73.22120
49102,Chak,PK,PK,27.85838,68.83378
49110,Pindi Saidpur,PK,PK,32.67100,73.32940
49130,Wagh,PK,PK,32.73560,73.39450
49200,Dhaiwal,PK,PK,32.52450,72.53490
49210,Pari Darweza,PK,PK,33.03220,73.21510
49230,Sohawa,PK,PK,33.13310,73.41920
49232,Pail Mirza,PK,PK,33.20070,73.45100
49234,Miani Bala,PK,PK,32.90580,73.28350
49260,Bakrala,PK,PK,33.09630,73.45140
49270,Lehri,PK,PK,32.81170,73.16430
49280,Tarkai,PK,PK,33.95140,71.90440
49300,Domeli,PK,PK,33.01210,73.35390
49304,Adrana,PK,PK,32.97540,73.42470
49306,Mughalabad,PK,PK,33.42180,73.38940
49310,Dial,PK,PK,32.85300,73.22420
49320,Baragowah,PK,PK,32.90420,73.38120
49324,Nagial,PK,PK,32.89540,73.42150
49326,Kakrala,PK,PK,32.86960,73.36290
49328,Padhri,PK,PK,32.87660,73.29920
49330,Bangial,PK,PK,32.91160,73.46690
49332,Bhogi Chak,PK,PK,32.94870,73.45910
49340,Jandala,PK,PK,32.93980,73.50500
49370,Rohtas,PK,PK,32.96690,73.57810
49380,Khukha,PK,PK,33.00700,73.54990
49390,Sagri,PK,PK,33.46090,73.26380
49430,Mangla,PK,PK,31.89306,72.38167
49460,Chak,PK,PK,27.85838,68.83378
49490,Kala Gujran,PK,PK,32.97400,73.69790
49500,Kala,PK,PK,32.97400,73.69790
49512,Pind Rajwal,PK,PK,33.06390,73.70620
49520,Chak,PK,PK,27.85838,68.83378
49600,Jhelum,PK,PK,32.93448,73.73102
49620,Bilal Town,PK,PK,31.21350,73.95010
49700,Sanghoi,PK,PK,32.86280,73.60580
49710,Chotala,PK,PK,32.81860,73.57740
49712,Toor,PK,PK,31.85490,74.04240
49730,Chakri,PK,PK,32.77570,73.47720
49750,Jamarghal,PK,PK,32.73770,73.47240
49764,Changa Bangial,PK,PK,33.33120,73.38270
50000,Sarai Alamgir,PK,PK,32.90495,73.75518
50006,Khadriala,PK,PK,32.85040,73.67370
50010,Aurangabad,PK,PK,32.91450,73.76000
50050,Khohar,PK,PK,32.80670,73.64400
50070,Kharian,PK,PK,32.81612,73.88697
50090,Kharian,PK,PK,32.81612,73.88697
50094,Malakpur,PK,PK,32.67090,73.46740
50110,Mohri,PK,PK,32.79920,73.78950
50120,Chak,PK,PK,27.85838,68.83378
50130,Dhoria,PK,PK,32.76720,73.82720
50140,Barnali,PK,PK,32.72110,73.83540
50150,Sehna,PK,PK,32.80990,73.92250
50160,Guliana,PK,PK,32.80150,73.96140
50180,Thutha Rai Bahadar,PK,PK,32.88680,73.99130
50182,Gotriala,PK,PK,32.91040,74.01510
50200,Lala Musa,PK,PK,32.70138,73.95746
50250,Jaurah,PK,PK,32.66370,73.82250
50260,Sikariali,PK,PK,32.61650,73.82260
50270,Karariwala Kalan,PK,PK,32.68730,73.79820
50280,Dinga,PK,PK,32.64101,73.72039
50290,Haslanwala,PK,PK,32.55400,73.76400
50306,Pindi Kalu,PK,PK,32.41730,73.72590
50310,Chak,PK,PK,27.85838,68.83378
50340,Amra Kalan,PK,PK,32.66590,73.67050
50350,Chak,PK,PK,27.85838,68.83378
50354,Murala,PK,PK,32.53460,73.62910
50370,Rasul,PK,PK,32.70910,73.57550
50390,Mong,PK,PK,32.64660,73.50920
50400,Mandi Bahauddin,PK,PK,32.58704,73.49123
50410,Mangat,PK,PK,32.51580,73.50320
50430,Phalia,PK,PK,32.43104,73.57900
50440,Helan,PK,PK,32.48780,73.65890
50470,Sohawa Bulani,PK,PK,32.54980,73.46690
50480,Kathiala Sheikhan,PK,PK,32.45540,73.41350
50486,Bosal,PK,PK,32.36880,73.29950
50490,Mianwal,PK,PK,32.38790,73.44040
50500,Gojra,PK,PK,31.14926,72.68323
50510,Rukkan,PK,PK,32.42420,73.27190
50520,Matsonabad,PK,PK,32.47240,73.25410
50530,Malakwal,PK,PK,32.55449,73.21274
50580,Miana Gondal,PK,PK,32.37170,73.14990
50620,Kunjah,PK,PK,32.52982,73.97486
50622,Mand,PK,PK,32.54500,74.01400
50640,Mangowal,PK,PK,32.21590,72.81450
50660,Jokalian,PK,PK,32.40070,73.78720
50680,Shadiwal,PK,PK,32.51350,74.03610
50700,Gujrat,PK,PK,32.57420,74.07542
50730,Adowal,PK,PK,32.61670,73.18320
50750,Sabowal,PK,PK,32.16590,72.34710
50766,Alipur,PK,PK,29.38242,70.91106
50790,Chopala,PK,PK,32.64300,74.32630
50810,Tanda,PK,PK,32.70110,74.37040
50812,Surakhpur,PK,PK,32.71820,74.44770
50820,Bhagowal,PK,PK,32.43751,74.66939
50830,Karianwala,PK,PK,32.75200,74.28000
50840,Chak,PK,PK,27.85838,68.83378
50870,Awan Sharif,PK,PK,32.84340,74.23350
50890,Hajiwala,PK,PK,32.73250,74.23480
50910,Daulat Nagar,PK,PK,32.74510,74.07870
50920,Makiana,PK,PK,32.68460,74.05950
50932,Sabour,PK,PK,32.80400,74.06210
50934,Nagrian,PK,PK,32.79670,74.11730
50950,Pero Shah,PK,PK,32.72480,74.15910
50960,Bhota,PK,PK,32.76570,74.02220
50964,Bhaddar,PK,PK,31.94130,74.04630
50972,Sidh,PK,PK,32.79290,74.01050
50980,Kakrali,PK,PK,32.83660,74.07860
50982,Samrala,PK,PK,32.82140,74.07360
50990,Kotla,PK,PK,32.85270,74.07120
50994,Sariya,PK,PK,32.87380,74.04110
51010,Daska,PK,PK,32.32420,74.35040
51020,Jamki,PK,PK,32.38790,74.40160
51050,Ugoke,PK,PK,32.47920,74.44900
51060,Sahowala,PK,PK,32.45500,74.40730
51070,Sambrial,PK,PK,32.47835,74.35338
51080,Begowala,PK,PK,32.43816,74.26794
51090,Ghartal,PK,PK,32.40510,74.29420
51150,Kapurowali,PK,PK,32.53480,74.45080
51200,Marala,PK,PK,32.65000,74.50000
51210,Kotli Loharan,PK,PK,32.58893,74.49466
51220,Kotli Loharan,PK,PK,32.58893,74.49466
51260,Bhoth,PK,PK,32.54110,74.56400
51270,Chaprar,PK,PK,32.63080,74.61540
51274,Saidpur,PK,PK,33.74188,73.07046
51280,Phuklian,PK,PK,32.73880,74.60860
51300,Sialkot,PK,PK,32.49268,74.53134
51310,Sialkot,PK,PK,32.49268,74.53134
51320,Dallowali,PK,PK,34.00340,74.05920
51330,Kotli,PK,PK,33.51836,73.90220
51350,Fateh Garh,PK,PK,31.56740,74.39290
51370,Gondal,PK,PK,32.70480,74.28710
51402,Bajra Garhi,PK,PK,32.47840,74.69540
51410,Badiana,PK,PK,32.37560,74.61620
51420,Chawinda,PK,PK,32.34434,74.70507
51450,Chobara,PK,PK,32.40650,74.78920
51480,Pasrur,PK,PK,32.26286,74.66327
51500,Satrah,PK,PK,32.17840,74.50990
51510,Wadala Sandhuan,PK,PK,32.19070,74.39570
51570,Talwandi Bhindran,PK,PK,32.09950,74.69210
51580,Nonar,PK,PK,32.22010,74.84550
51600,Narowal,PK,PK,32.10197,74.87303
51650,Sankhatra,PK,PK,32.22520,74.92100
51660,Dhamthal,PK,PK,32.27040,74.89340
51700,Badomali,PK,PK,31.75820,73.38830
51750,Jassar,PK,PK,32.09060,74.94270
51760,Kanjrur,PK,PK,32.14650,74.99970
51770,Nurkot,PK,PK,32.20310,75.12270
51830,Ikhlaspur,PK,PK,32.25780,75.31100
51840,Sukho Chak,PK,PK,32.38180,75.20450
52000,Wazirabad,PK,PK,32.44324,74.12000
52030,Sohdra,PK,PK,32.46210,74.18210
52050,Khanki,PK,PK,32.39970,73.97900
52070,Ahmad Nagar,PK,PK,31.72070,73.73330
52072,Mohlanke,PK,PK,32.27670,73.95700
52090,Rasul Nagar,PK,PK,31.65110,73.01180
52140,Kassoki,PK,PK,31.98060,73.73470
52150,Kaleke,PK,PK,31.35550,72.31620
52170,Jalalpur Nau,PK,PK,32.06670,73.38330
52180,Pindi Bhatian,PK,PK,31.89840,73.27340
52200,Ghakhar,PK,PK,32.30270,74.14720
52230,Gujranwala,PK,PK,32.15567,74.18705
52250,Gujranwala,PK,PK,32.15567,74.18705
52254,Wahdat Colony,PK,PK,32.15490,74.21530
52256,Gujranwala,PK,PK,32.15567,74.18705
52260,Gujranwala,PK,PK,32.15567,74.18705
52280,Talwandi Rahwali,PK,PK,32.25060,74.16630
52290,Gujranwala,PK,PK,32.15567,74.18705
52300,Gujranwala,PK,PK,32.15567,74.18705
52302,Jalil Town,PK,PK,32.09050,74.19690
52326,Papnakha,PK,PK,32.16960,74.06370
52330,Qila Didar Singh,PK,PK,32.13420,74.01630
52356,Budha Goraya,PK,PK,32.04250,74.05590
52360,Qila Mian Singh,PK,PK,31.36590,73.92270
52368,Sadhoke,PK,PK,31.39230,74.27710
52370,Naushera Virkan,PK,PK,31.96260,73.97120
52464,Wando,PK,PK,32.15690,70.80910
